,created_at,tweet_id,text,user_id,user_name
231,Fri Jun 07 14:49:48 +0000 2019,1137008765243461632,"RT @kino2g: The Women’s World Cup starts today so this account is now an official Alex Morgan, Megan Rapinoe, Tobin Heath, Mallory Pugh, an…",532445428,EdGRRR🗯
232,Fri Jun 07 14:49:40 +0000 2019,1137008728467746816,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",1117475962655055872,Lauch🏳️‍🌈
233,Fri Jun 07 14:49:31 +0000 2019,1137008692157661185,"buena predicción, veremos, #WWC2019 #FIFAWWC #Francia2019 https://t.co/0OcRevkQfN",237831975,lo q María se llevo
234,Fri Jun 07 14:54:03 +0000 2019,1137009832869978112,"RT @CoachesVoice: 🗣 ""Every single minute of every single day, they know we care for them. When I knew my managers cared about me, that made…",3433053112,Sarah Pickford
235,Fri Jun 07 14:53:46 +0000 2019,1137009759754866688,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",4876674257,Tobias Hanke
236,Fri Jun 07 14:53:42 +0000 2019,1137009746987425793,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",899581446343581696,SOS
237,Fri Jun 07 14:53:19 +0000 2019,1137009649130135552,"The Women's World Cup kicks off today! 

For all you Canadian fans out there, here's the upcoming schedule for #CAN… https://t.co/y16M3S2Xt5",312091763,NextSportStar.com
238,Fri Jun 07 14:53:18 +0000 2019,1137009644713447424,The only thing that matters today. Happy Friday!!! #WWC2019 https://t.co/qJZGS59rsy,162159547,The Dyke Russell Wilson
239,Fri Jun 07 14:52:58 +0000 2019,1137009561817083904,"RT @dreamteamfc: From the streets of Jamaica to the biggest stage in world football, one of the most exciting talents has overcome massive…",977107560,Fantasmita🇺🇸🇸🇻
240,Fri Jun 07 14:52:46 +0000 2019,1137009511535742976,These Women's World Cup players have Bay Area roots #bayareafutbol #wwc #wwc2019 #FIFAWFC2019 https://t.co/0tgSdkBLUE via @SFGate,34037744,Douglas Zimmerman
241,Fri Jun 07 14:52:19 +0000 2019,1137009395957739522,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",1133344518458290177,Informationsbot
242,Fri Jun 07 14:52:00 +0000 2019,1137009316970553344,"RT @HunterGodson: THE MIXER - All the kit, fashion, art, design and tech that you need in your life.

If you have any products you think wo…",983825856811405312,Uma Pintura
243,Fri Jun 07 14:51:21 +0000 2019,1137009153640226816,"RT @ritaguari: Al via la #wwc2019 e domenica  l'esordio per le nostre #azzurre 🇮🇹💙 Un sogno, un'opportunità, un altro passo in avanti per i…",28324878,Danieli Hautequest Furlan
244,Fri Jun 07 14:50:44 +0000 2019,1137008998065070082,"RT @ritaguari: Al via la #wwc2019 e domenica  l'esordio per le nostre #azzurre 🇮🇹💙 Un sogno, un'opportunità, un altro passo in avanti per i…",474434171,Nino Ori
245,Fri Jun 07 14:50:38 +0000 2019,1137008973826154496,"RT @ritaguari: Al via la #wwc2019 e domenica  l'esordio per le nostre #azzurre 🇮🇹💙 Un sogno, un'opportunità, un altro passo in avanti per i…",873816344873009152,_MagicQuinny🦄
246,Fri Jun 07 14:50:20 +0000 2019,1137008897296883712,"RT @ritaguari: Al via la #wwc2019 e domenica  l'esordio per le nostre #azzurre 🇮🇹💙 Un sogno, un'opportunità, un altro passo in avanti per i…",471155445,Omar bini #ANTIFASCISTA ✊🏻
247,Fri Jun 07 14:50:10 +0000 2019,1137008853948801024,El #MundialFemenino se inaugura con el Francia - Corea del Sur. ¿Partido con goles? #apuestas #FutFem #WWC2019 https://t.co/sUAc74uVxA,26018802,Apuestas Deportivas
248,Fri Jun 07 14:49:50 +0000 2019,1137008771442589696,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",1136732952749051905,ary spamm
249,Fri Jun 07 14:54:03 +0000 2019,1137009832869978112,"RT @CoachesVoice: 🗣 ""Every single minute of every single day, they know we care for them. When I knew my managers cared about me, that made…",3433053112,Sarah Pickford
250,Fri Jun 07 14:53:46 +0000 2019,1137009759754866688,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",4876674257,Tobias Hanke
251,Fri Jun 07 14:53:42 +0000 2019,1137009746987425793,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",899581446343581696,SOS
252,Fri Jun 07 14:53:19 +0000 2019,1137009649130135552,"The Women's World Cup kicks off today! 

For all you Canadian fans out there, here's the upcoming schedule for #CAN… https://t.co/y16M3S2Xt5",312091763,NextSportStar.com
253,Fri Jun 07 14:53:18 +0000 2019,1137009644713447424,The only thing that matters today. Happy Friday!!! #WWC2019 https://t.co/qJZGS59rsy,162159547,The Dyke Russell Wilson
254,Fri Jun 07 14:52:58 +0000 2019,1137009561817083904,"RT @dreamteamfc: From the streets of Jamaica to the biggest stage in world football, one of the most exciting talents has overcome massive…",977107560,Fantasmita🇺🇸🇸🇻
255,Fri Jun 07 14:52:46 +0000 2019,1137009511535742976,These Women's World Cup players have Bay Area roots #bayareafutbol #wwc #wwc2019 #FIFAWFC2019 https://t.co/0tgSdkBLUE via @SFGate,34037744,Douglas Zimmerman
256,Fri Jun 07 14:52:19 +0000 2019,1137009395957739522,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",1133344518458290177,Informationsbot
257,Fri Jun 07 14:52:00 +0000 2019,1137009316970553344,"RT @HunterGodson: THE MIXER - All the kit, fashion, art, design and tech that you need in your life.

If you have any products you think wo…",983825856811405312,Uma Pintura
258,Fri Jun 07 14:51:21 +0000 2019,1137009153640226816,"RT @ritaguari: Al via la #wwc2019 e domenica  l'esordio per le nostre #azzurre 🇮🇹💙 Un sogno, un'opportunità, un altro passo in avanti per i…",28324878,Danieli Hautequest Furlan
259,Fri Jun 07 14:50:44 +0000 2019,1137008998065070082,"RT @ritaguari: Al via la #wwc2019 e domenica  l'esordio per le nostre #azzurre 🇮🇹💙 Un sogno, un'opportunità, un altro passo in avanti per i…",474434171,Nino Ori
260,Fri Jun 07 14:50:38 +0000 2019,1137008973826154496,"RT @ritaguari: Al via la #wwc2019 e domenica  l'esordio per le nostre #azzurre 🇮🇹💙 Un sogno, un'opportunità, un altro passo in avanti per i…",873816344873009152,_MagicQuinny🦄
261,Fri Jun 07 14:50:20 +0000 2019,1137008897296883712,"RT @ritaguari: Al via la #wwc2019 e domenica  l'esordio per le nostre #azzurre 🇮🇹💙 Un sogno, un'opportunità, un altro passo in avanti per i…",471155445,Omar bini #ANTIFASCISTA ✊🏻
262,Fri Jun 07 14:50:10 +0000 2019,1137008853948801024,El #MundialFemenino se inaugura con el Francia - Corea del Sur. ¿Partido con goles? #apuestas #FutFem #WWC2019 https://t.co/sUAc74uVxA,26018802,Apuestas Deportivas
263,Fri Jun 07 14:49:50 +0000 2019,1137008771442589696,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",1136732952749051905,ary spamm
264,Fri Jun 07 14:58:02 +0000 2019,1137010833601392640,It's opening day for #WWC2019! Can't wait to watch these athletes kicking ass! #USWNT🇺🇸 #Ibelieve #FiersdetreBleues #AllezLesBleues,14603562,Celine de Courson
265,Fri Jun 07 14:57:59 +0000 2019,1137010822582919168,"@FDSportsbook is the place to go to bet on the #WomensWorldCup 

Who would you bet on to win?… https://t.co/a1z2EsGMgG",2898110598,jockalytics
266,Fri Jun 07 14:57:57 +0000 2019,1137010815985430528,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",863470697804423170,Patrik
267,Fri Jun 07 14:57:49 +0000 2019,1137010779670974470,It’s hard to believe I’m not actually in France for the Women’s World Cup like wtf  #WWC2019,738386399330598912,lee•ann
268,Fri Jun 07 14:57:36 +0000 2019,1137010728391663618,RT @kkfla737: With #FIFAWWC starting today I am happy to announce I'll be on @5thstreetsports at 9pm ET/6pm PT @SIRIUSXM 211 co-hosting the…,276179593,Latha Krishnaiyer
269,Fri Jun 07 14:57:11 +0000 2019,1137010622585946112,happy world cup day!! #WWC2019 https://t.co/C6ZrORrOlb,513640061,chris
270,Fri Jun 07 14:57:10 +0000 2019,1137010617125150721,Still a chance to get a bet in before this afternoon for the #WWC2019 &amp; don't be the #BelmontStakes without listeni… https://t.co/AZno1ZNIv7,343677373,Steven Spector
271,Fri Jun 07 14:56:38 +0000 2019,1137010482529951744,Since the France vs South Korea game doesn’t start until 3 and school isn’t over until 3:45 me and my kindergartene… https://t.co/JorfRMjhcP,162159547,The Dyke Russell Wilson
272,Fri Jun 07 14:56:33 +0000 2019,1137010461981978625,RT @Masters_JamesD: There has already been some fantastic writing ahead of the #WWC2019 so make sure you're following these ahead of tonigh…,19542499,Tasneem-Summer Khan
273,Fri Jun 07 14:56:17 +0000 2019,1137010395196067840,"I've seen the @RedSox win a World Series game in 2004, and I watched @Max_Scherzer K 20 Tigers in 9 innings. But th… https://t.co/cHCYJWHVsm",77570910,Michael Conathan 🌳🌊
274,Fri Jun 07 14:56:11 +0000 2019,1137010370730758149,"""itna intezar tu Eid ka bhi nahi tha jitna #PAKvsSRI ka kya jaaraha hai""🏏🏏🌧️🌧️
#WWC2019",1127956499739947009,..TroLLER..
275,Fri Jun 07 14:56:05 +0000 2019,1137010345795624960,"RT @UoL_CSS: As FIFA #WWC2019 is due to kick off this evening, lets take a look at @LincolnSportEx #UoLresearch! 

We don't stop at footbal…",1930560594,Lincoln Sport Ex Sci
276,Fri Jun 07 14:55:42 +0000 2019,1137010248638746624,"While we're all waiting around, definitely not doing any work, because it's Friday, and... football.

Here's a time… https://t.co/Av9LRLZKuW",578863273,Barry Masterson
277,Fri Jun 07 14:55:11 +0000 2019,1137010118355312640,"Le mois de juin s'annonce festif ! 😉
#Citation #Juin #WilsonAndCo #FêteDeLaMusique #WWC2019 https://t.co/S6YIGZS5Mz",773412835623899137,Wilson&Co
278,Fri Jun 07 14:55:09 +0000 2019,1137010111396876288,Women's World Cup starts with the France vs South Korea match. Will we see a game full of goals? #footballtips… https://t.co/fvuywVipvE,839735372108161024,betoracle.com
279,Fri Jun 07 14:58:02 +0000 2019,1137010833601392640,It's opening day for #WWC2019! Can't wait to watch these athletes kicking ass! #USWNT🇺🇸 #Ibelieve #FiersdetreBleues #AllezLesBleues,14603562,Celine de Courson
280,Fri Jun 07 14:57:59 +0000 2019,1137010822582919168,"@FDSportsbook is the place to go to bet on the #WomensWorldCup 

Who would you bet on to win?… https://t.co/a1z2EsGMgG",2898110598,jockalytics
281,Fri Jun 07 14:57:57 +0000 2019,1137010815985430528,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",863470697804423170,Patrik
282,Fri Jun 07 14:57:49 +0000 2019,1137010779670974470,It’s hard to believe I’m not actually in France for the Women’s World Cup like wtf  #WWC2019,738386399330598912,lee•ann
283,Fri Jun 07 14:57:36 +0000 2019,1137010728391663618,RT @kkfla737: With #FIFAWWC starting today I am happy to announce I'll be on @5thstreetsports at 9pm ET/6pm PT @SIRIUSXM 211 co-hosting the…,276179593,Latha Krishnaiyer
284,Fri Jun 07 14:57:11 +0000 2019,1137010622585946112,happy world cup day!! #WWC2019 https://t.co/C6ZrORrOlb,513640061,chris
285,Fri Jun 07 14:57:10 +0000 2019,1137010617125150721,Still a chance to get a bet in before this afternoon for the #WWC2019 &amp; don't be the #BelmontStakes without listeni… https://t.co/AZno1ZNIv7,343677373,Steven Spector
286,Fri Jun 07 14:56:38 +0000 2019,1137010482529951744,Since the France vs South Korea game doesn’t start until 3 and school isn’t over until 3:45 me and my kindergartene… https://t.co/JorfRMjhcP,162159547,The Dyke Russell Wilson
287,Fri Jun 07 14:56:33 +0000 2019,1137010461981978625,RT @Masters_JamesD: There has already been some fantastic writing ahead of the #WWC2019 so make sure you're following these ahead of tonigh…,19542499,Tasneem-Summer Khan
288,Fri Jun 07 14:56:17 +0000 2019,1137010395196067840,"I've seen the @RedSox win a World Series game in 2004, and I watched @Max_Scherzer K 20 Tigers in 9 innings. But th… https://t.co/cHCYJWHVsm",77570910,Michael Conathan 🌳🌊
289,Fri Jun 07 14:56:11 +0000 2019,1137010370730758149,"""itna intezar tu Eid ka bhi nahi tha jitna #PAKvsSRI ka kya jaaraha hai""🏏🏏🌧️🌧️
#WWC2019",1127956499739947009,..TroLLER..
290,Fri Jun 07 14:56:05 +0000 2019,1137010345795624960,"RT @UoL_CSS: As FIFA #WWC2019 is due to kick off this evening, lets take a look at @LincolnSportEx #UoLresearch! 

We don't stop at footbal…",1930560594,Lincoln Sport Ex Sci
291,Fri Jun 07 14:55:42 +0000 2019,1137010248638746624,"While we're all waiting around, definitely not doing any work, because it's Friday, and... football.

Here's a time… https://t.co/Av9LRLZKuW",578863273,Barry Masterson
292,Fri Jun 07 14:55:11 +0000 2019,1137010118355312640,"Le mois de juin s'annonce festif ! 😉
#Citation #Juin #WilsonAndCo #FêteDeLaMusique #WWC2019 https://t.co/S6YIGZS5Mz",773412835623899137,Wilson&Co
293,Fri Jun 07 14:55:09 +0000 2019,1137010111396876288,Women's World Cup starts with the France vs South Korea match. Will we see a game full of goals? #footballtips… https://t.co/fvuywVipvE,839735372108161024,betoracle.com
294,Fri Jun 07 14:58:32 +0000 2019,1137010962639314947,"RT @BarryMasterson: While we're all waiting around, definitely not doing any work, because it's Friday, and... football.

Here's a time lap…",1301708689,Gary Pearce
295,Fri Jun 07 14:58:02 +0000 2019,1137010833601392640,It's opening day for #WWC2019! Can't wait to watch these athletes kicking ass! #USWNT🇺🇸 #Ibelieve #FiersdetreBleues #AllezLesBleues,14603562,Celine de Courson
296,Fri Jun 07 14:57:59 +0000 2019,1137010822582919168,"@FDSportsbook is the place to go to bet on the #WomensWorldCup 

Who would you bet on to win?… https://t.co/a1z2EsGMgG",2898110598,jockalytics
297,Fri Jun 07 14:57:57 +0000 2019,1137010815985430528,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",863470697804423170,Patrik
298,Fri Jun 07 14:57:49 +0000 2019,1137010779670974470,It’s hard to believe I’m not actually in France for the Women’s World Cup like wtf  #WWC2019,738386399330598912,lee•ann
299,Fri Jun 07 14:57:36 +0000 2019,1137010728391663618,RT @kkfla737: With #FIFAWWC starting today I am happy to announce I'll be on @5thstreetsports at 9pm ET/6pm PT @SIRIUSXM 211 co-hosting the…,276179593,Latha Krishnaiyer
300,Fri Jun 07 14:57:11 +0000 2019,1137010622585946112,happy world cup day!! #WWC2019 https://t.co/C6ZrORrOlb,513640061,chris
301,Fri Jun 07 14:57:10 +0000 2019,1137010617125150721,Still a chance to get a bet in before this afternoon for the #WWC2019 &amp; don't be the #BelmontStakes without listeni… https://t.co/AZno1ZNIv7,343677373,Steven Spector
302,Fri Jun 07 14:56:38 +0000 2019,1137010482529951744,Since the France vs South Korea game doesn’t start until 3 and school isn’t over until 3:45 me and my kindergartene… https://t.co/JorfRMjhcP,162159547,The Dyke Russell Wilson
303,Fri Jun 07 14:56:33 +0000 2019,1137010461981978625,RT @Masters_JamesD: There has already been some fantastic writing ahead of the #WWC2019 so make sure you're following these ahead of tonigh…,19542499,Tasneem-Summer Khan
304,Fri Jun 07 14:56:17 +0000 2019,1137010395196067840,"I've seen the @RedSox win a World Series game in 2004, and I watched @Max_Scherzer K 20 Tigers in 9 innings. But th… https://t.co/cHCYJWHVsm",77570910,Michael Conathan 🌳🌊
305,Fri Jun 07 14:56:11 +0000 2019,1137010370730758149,"""itna intezar tu Eid ka bhi nahi tha jitna #PAKvsSRI ka kya jaaraha hai""🏏🏏🌧️🌧️
#WWC2019",1127956499739947009,..TroLLER..
306,Fri Jun 07 14:56:05 +0000 2019,1137010345795624960,"RT @UoL_CSS: As FIFA #WWC2019 is due to kick off this evening, lets take a look at @LincolnSportEx #UoLresearch! 

We don't stop at footbal…",1930560594,Lincoln Sport Ex Sci
307,Fri Jun 07 14:55:42 +0000 2019,1137010248638746624,"While we're all waiting around, definitely not doing any work, because it's Friday, and... football.

Here's a time… https://t.co/Av9LRLZKuW",578863273,Barry Masterson
308,Fri Jun 07 14:55:11 +0000 2019,1137010118355312640,"Le mois de juin s'annonce festif ! 😉
#Citation #Juin #WilsonAndCo #FêteDeLaMusique #WWC2019 https://t.co/S6YIGZS5Mz",773412835623899137,Wilson&Co
309,Fri Jun 07 14:58:32 +0000 2019,1137010962639314947,"RT @BarryMasterson: While we're all waiting around, definitely not doing any work, because it's Friday, and... football.

Here's a time lap…",1301708689,Gary Pearce
310,Fri Jun 07 14:58:02 +0000 2019,1137010833601392640,It's opening day for #WWC2019! Can't wait to watch these athletes kicking ass! #USWNT🇺🇸 #Ibelieve #FiersdetreBleues #AllezLesBleues,14603562,Celine de Courson
311,Fri Jun 07 14:57:59 +0000 2019,1137010822582919168,"@FDSportsbook is the place to go to bet on the #WomensWorldCup 

Who would you bet on to win?… https://t.co/a1z2EsGMgG",2898110598,jockalytics
312,Fri Jun 07 14:57:57 +0000 2019,1137010815985430528,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",863470697804423170,Patrik
313,Fri Jun 07 14:57:49 +0000 2019,1137010779670974470,It’s hard to believe I’m not actually in France for the Women’s World Cup like wtf  #WWC2019,738386399330598912,lee•ann
314,Fri Jun 07 14:57:36 +0000 2019,1137010728391663618,RT @kkfla737: With #FIFAWWC starting today I am happy to announce I'll be on @5thstreetsports at 9pm ET/6pm PT @SIRIUSXM 211 co-hosting the…,276179593,Latha Krishnaiyer
315,Fri Jun 07 14:57:11 +0000 2019,1137010622585946112,happy world cup day!! #WWC2019 https://t.co/C6ZrORrOlb,513640061,chris
316,Fri Jun 07 14:57:10 +0000 2019,1137010617125150721,Still a chance to get a bet in before this afternoon for the #WWC2019 &amp; don't be the #BelmontStakes without listeni… https://t.co/AZno1ZNIv7,343677373,Steven Spector
317,Fri Jun 07 14:56:38 +0000 2019,1137010482529951744,Since the France vs South Korea game doesn’t start until 3 and school isn’t over until 3:45 me and my kindergartene… https://t.co/JorfRMjhcP,162159547,The Dyke Russell Wilson
318,Fri Jun 07 14:56:33 +0000 2019,1137010461981978625,RT @Masters_JamesD: There has already been some fantastic writing ahead of the #WWC2019 so make sure you're following these ahead of tonigh…,19542499,Tasneem-Summer Khan
319,Fri Jun 07 14:56:17 +0000 2019,1137010395196067840,"I've seen the @RedSox win a World Series game in 2004, and I watched @Max_Scherzer K 20 Tigers in 9 innings. But th… https://t.co/cHCYJWHVsm",77570910,Michael Conathan 🌳🌊
320,Fri Jun 07 14:56:11 +0000 2019,1137010370730758149,"""itna intezar tu Eid ka bhi nahi tha jitna #PAKvsSRI ka kya jaaraha hai""🏏🏏🌧️🌧️
#WWC2019",1127956499739947009,..TroLLER..
321,Fri Jun 07 14:56:05 +0000 2019,1137010345795624960,"RT @UoL_CSS: As FIFA #WWC2019 is due to kick off this evening, lets take a look at @LincolnSportEx #UoLresearch! 

We don't stop at footbal…",1930560594,Lincoln Sport Ex Sci
322,Fri Jun 07 14:55:42 +0000 2019,1137010248638746624,"While we're all waiting around, definitely not doing any work, because it's Friday, and... football.

Here's a time… https://t.co/Av9LRLZKuW",578863273,Barry Masterson
323,Fri Jun 07 14:55:11 +0000 2019,1137010118355312640,"Le mois de juin s'annonce festif ! 😉
#Citation #Juin #WilsonAndCo #FêteDeLaMusique #WWC2019 https://t.co/S6YIGZS5Mz",773412835623899137,Wilson&Co
324,Fri Jun 07 14:59:41 +0000 2019,1137011250788032513,do i watch the opening match of the #WWC2019 in a small browser in the corner of one of my monitors with no sound o… https://t.co/aBLTTlvjTk,26089981,Steph Horan
325,Fri Jun 07 14:59:40 +0000 2019,1137011247533240322,"RT @kino2g: The Women’s World Cup starts today so this account is now an official Alex Morgan, Megan Rapinoe, Tobin Heath, Mallory Pugh, an…",1906493688,Mike Snow
326,Fri Jun 07 14:59:32 +0000 2019,1137011211621556224,"RT @ANFPChile: 🔝🇨🇱 Terna chilena hará historia en el Mundial Femenino de Francia

#WWC2019 @fifaworldcup_es 

https://t.co/GEzFVTam4g",93341600,PorQueNoSeVan?
327,Fri Jun 07 14:59:28 +0000 2019,1137011197604184065,BOB MARLEY THREE LITTLE BIRDS https://t.co/bP1IsRw3B2 via @YouTube Ça va péter ça dans les stades de football franç… https://t.co/FxR3sckVC5,1074231960971735040,Malik Medjoudj
328,Fri Jun 07 14:59:14 +0000 2019,1137011139513073664,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",2275067694,skatepunk
329,Fri Jun 07 14:59:04 +0000 2019,1137011093937754112,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",1112263138840317952,Carsten@meeplecast
330,Fri Jun 07 14:58:59 +0000 2019,1137011073683509248,RT @SaraGama_ITA: Questa sera parte finalmente il #Mondiale. Fra meno di quarantotto ore tocca a noi. Parole d'ordine: competività e soprat…,825648234659995649,pina.dero
331,Fri Jun 07 14:58:32 +0000 2019,1137010962639314947,"RT @BarryMasterson: While we're all waiting around, definitely not doing any work, because it's Friday, and... football.

Here's a time lap…",1301708689,Gary Pearce
332,Fri Jun 07 14:58:02 +0000 2019,1137010833601392640,It's opening day for #WWC2019! Can't wait to watch these athletes kicking ass! #USWNT🇺🇸 #Ibelieve #FiersdetreBleues #AllezLesBleues,14603562,Celine de Courson
333,Fri Jun 07 14:57:59 +0000 2019,1137010822582919168,"@FDSportsbook is the place to go to bet on the #WomensWorldCup 

Who would you bet on to win?… https://t.co/a1z2EsGMgG",2898110598,jockalytics
334,Fri Jun 07 14:57:57 +0000 2019,1137010815985430528,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",863470697804423170,Patrik
335,Fri Jun 07 14:57:49 +0000 2019,1137010779670974470,It’s hard to believe I’m not actually in France for the Women’s World Cup like wtf  #WWC2019,738386399330598912,lee•ann
336,Fri Jun 07 14:57:36 +0000 2019,1137010728391663618,RT @kkfla737: With #FIFAWWC starting today I am happy to announce I'll be on @5thstreetsports at 9pm ET/6pm PT @SIRIUSXM 211 co-hosting the…,276179593,Latha Krishnaiyer
337,Fri Jun 07 14:57:11 +0000 2019,1137010622585946112,happy world cup day!! #WWC2019 https://t.co/C6ZrORrOlb,513640061,chris
338,Fri Jun 07 14:57:10 +0000 2019,1137010617125150721,Still a chance to get a bet in before this afternoon for the #WWC2019 &amp; don't be the #BelmontStakes without listeni… https://t.co/AZno1ZNIv7,343677373,Steven Spector
339,Fri Jun 07 15:01:32 +0000 2019,1137011716321992704,@FIFAWWC @FrenchTeam @kady944 Allez les Bleues !   #WWC2019,64491912,Philip Kong
340,Fri Jun 07 15:01:11 +0000 2019,1137011628816441344,"RT @ritaguari: Al via la #wwc2019 e domenica  l'esordio per le nostre #azzurre 🇮🇹💙 Un sogno, un'opportunità, un altro passo in avanti per i…",851383190405222404,Silvia Prato
341,Fri Jun 07 15:01:10 +0000 2019,1137011625268011009,"Trophies! Torn cartilage! @jennifer_bisset ’s fun/not-so-fun tale about her pro soccer days, and the dedication it… https://t.co/QWgtNSaB9P",17993516,David Katzmaier
342,Fri Jun 07 15:01:01 +0000 2019,1137011584805376000,"FanDuel Sportsbook is the place to go to bet on the #WomensWorldCup 

Who would you bet on to win?

➡️ … https://t.co/1muKbMTjcB",2898110598,jockalytics
343,Fri Jun 07 15:00:48 +0000 2019,1137011530875265024,RT @SaraGama_ITA: Questa sera parte finalmente il #Mondiale. Fra meno di quarantotto ore tocca a noi. Parole d'ordine: competività e soprat…,1109119356389212161,"Sonja Nikcevic, FIFA"
344,Fri Jun 07 15:00:23 +0000 2019,1137011427615662080,"RT @LA_ctualite: 📢 GROUPE A - MATCH D'OUVERTURE ⚽️

⚡ 🇫🇷 FRANCE 🆚 COREE 🇰🇷

📺 @TF1 20h50

🎙 @gregmargotton &amp; @BixeLizarazu
🥅 @cam10abily23…",420410722,Gábor Csuzdi
345,Fri Jun 07 15:00:00 +0000 2019,1137011331499012097,"📢 GROUPE A - MATCH D'OUVERTURE ⚽️

⚡ 🇫🇷 FRANCE 🆚 COREE 🇰🇷

📺 @TF1 20h50

🎙 @gregmargotton &amp; @BixeLizarazu
🥅… https://t.co/KgWUrszP9n",351723181,📰 LA_𝖈𝖙𝖚𝖆𝖑𝖎𝖙𝖊 📺
346,Fri Jun 07 14:59:41 +0000 2019,1137011250788032513,do i watch the opening match of the #WWC2019 in a small browser in the corner of one of my monitors with no sound o… https://t.co/aBLTTlvjTk,26089981,Steph Horan
347,Fri Jun 07 14:59:40 +0000 2019,1137011247533240322,"RT @kino2g: The Women’s World Cup starts today so this account is now an official Alex Morgan, Megan Rapinoe, Tobin Heath, Mallory Pugh, an…",1906493688,Mike Snow
348,Fri Jun 07 14:59:32 +0000 2019,1137011211621556224,"RT @ANFPChile: 🔝🇨🇱 Terna chilena hará historia en el Mundial Femenino de Francia

#WWC2019 @fifaworldcup_es 

https://t.co/GEzFVTam4g",93341600,PorQueNoSeVan?
349,Fri Jun 07 14:59:28 +0000 2019,1137011197604184065,BOB MARLEY THREE LITTLE BIRDS https://t.co/bP1IsRw3B2 via @YouTube Ça va péter ça dans les stades de football franç… https://t.co/FxR3sckVC5,1074231960971735040,Malik Medjoudj
350,Fri Jun 07 14:59:14 +0000 2019,1137011139513073664,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",2275067694,skatepunk
351,Fri Jun 07 14:59:04 +0000 2019,1137011093937754112,"RT @extra3: Heute beginnt die Frauen-WM. Wer keinen Bock hat auf Weichei-Fußball voller Diven, kann also froh sein, dass Bundesliga und Cha…",1112263138840317952,Carsten@meeplecast
352,Fri Jun 07 14:58:59 +0000 2019,1137011073683509248,RT @SaraGama_ITA: Questa sera parte finalmente il #Mondiale. Fra meno di quarantotto ore tocca a noi. Parole d'ordine: competività e soprat…,825648234659995649,pina.dero
353,Fri Jun 07 14:58:32 +0000 2019,1137010962639314947,"RT @BarryMasterson: While we're all waiting around, definitely not doing any work, because it's Friday, and... football.

Here's a time lap…",1301708689,Gary Pearce
354,Fri Jun 07 15:05:03 +0000 2019,1137012600250806272,"With the Women’s World Cup starting today, we’ve rounded up some inspiring stories for readers who are interested i… https://t.co/070sPU9fOq",19367408,Capstone
355,Fri Jun 07 15:04:39 +0000 2019,1137012499679760386,World Cup starts today!! #WWC2019,15385672,Darin Olson
356,Fri Jun 07 15:04:26 +0000 2019,1137012445732622336,"The #WWC2019 ⚽️ starts tonight, take a look at this project from @atmccann: she sent a survey to 108 players with q… https://t.co/cPz1pbBjUd",176478023,Elian Peltier
